cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa
EMP_00119,empresarial,238,257,487112.1,640786.04,1740.66,1590.33,91,19,43,44,0.5,0.435,0.409,0.369,0.484,0.483,41,empresarial,0.9261,11880.78,15628.93,1.3155,0.3655,0.4622,0.426,11.0214
EMP_00120,empresarial,112,289,136933.94,149203.59,1252.79,1125.6,97,14,29,10,0.525,0.434,0.403,0.196,0.229,0.185,93,empresarial,0.3875,1472.41,1604.34,1.0896,0.3482,0.9911,0.3747,10.385
EMP_00121,empresarial,203,252,386278.21,546560.36,1617.44,1115.87,75,23,42,33,0.482,0.503,0.92,0.517,0.744,0.504,54,empresarial,0.8056,7153.3,10121.49,1.4149,0.3695,0.4828,0.6397,10.8427
EMP_00122,empresarial,738,213,1251867.51,1580085.94,1924.13,1581.07,73,18,249,101,0.486,0.456,0.48,0.295,0.774,0.448,61,empresarial,3.4648,20522.42,25903.05,1.2622,0.4743,0.1233,0.4203,11.9652
EMP_00123,empresarial,222,246,287062.3,326524.58,1109.98,888.78,115,11,42,33,0.65,0.326,0.092,0.315,0.548,0.316,61,empresarial,0.9024,4705.94,5352.86,1.1375,0.3378,0.5676,0.3523,10.908
EMP_00124,empresarial,141,324,128253.63,162221.93,881.16,771.67,107,18,24,11,0.808,0.155,0.307,0.512,0.749,0.394,27,empresarial,0.4352,4750.13,6008.22,1.2649,0.2482,0.8865,0.5423,10.7295
EMP_00125,empresarial,719,276,1260203.07,1483512.59,1655.81,1176.16,107,19,216,142,0.183,0.745,0.793,0.31,0.433,0.066,58,empresarial,2.6051,21727.64,25577.8,1.1772,0.4979,0.1752,0.4287,12.1983
EMP_00126,empresarial,199,151,229913.35,264437.2,1125.49,907.86,102,22,50,40,0.283,0.687,0.28,0.673,0.748,0.197,84,empresarial,1.3179,2737.06,3148.06,1.1502,0.4523,0.6231,0.412,10.3106
EMP_00127,empresarial,915,233,1608077.81,2153541.96,1497.21,1198.22,96,17,260,64,0.192,0.785,0.589,0.392,0.593,0.373,95,empresarial,3.927,16927.13,22668.86,1.3392,0.3541,0.1235,0.391,12.27
EMP_00128,empresarial,280,343,187474.5,291449.19,800.95,620.68,113,21,49,28,0.717,0.28,0.164,0.434,0.649,0.473,24,empresarial,0.8163,7811.44,12143.72,1.5546,0.275,0.4786,0.4383,11.4725
EMP_00129,empresarial,630,233,772231.63,1239075.52,1266.59,1162.89,119,19,202,60,0.546,0.398,0.32,0.777,0.387,0.522,14,empresarial,2.7039,55159.4,88505.39,1.6045,0.4159,0.219,0.5477,11.8968
EMP_00130,empresarial,296,146,638797.74,761324.5,1901.27,1539.06,119,13,50,53,0.319,0.664,0.459,0.712,0.49,0.053,57,empresarial,2.0274,11206.98,13356.57,1.1918,0.348,0.4459,0.4967,10.674
EMP_00131,empresarial,392,349,626618.68,824598.38,1816.18,1415.13,92,12,65,60,0.497,0.452,0.691,0.043,0.283,0.219,85,empresarial,1.1232,7371.98,9701.16,1.3159,0.3189,0.2653,0.4103,11.8263
EMP_00132,empresarial,311,283,322362.21,508142.26,1011.2,895.45,131,22,78,29,0.611,0.36,0.545,0.351,0.597,0.103,65,empresarial,1.0989,4959.42,7817.57,1.5763,0.3441,0.492,0.5023,11.3853
EMP_00133,empresarial,297,241,258205.0,431854.85,862.06,614.97,101,23,61,55,0.322,0.615,0.496,0.416,0.88,0.063,73,empresarial,1.2324,3537.05,5915.82,1.6725,0.3906,0.4175,0.4113,11.1785
EMP_00134,empresarial,362,225,569910.05,901002.24,1417.46,1061.7,111,19,101,43,0.514,0.415,0.232,0.017,0.289,0.289,18,empresarial,1.6089,31661.67,50055.68,1.581,0.3978,0.3591,0.2543,11.3078
EMP_00135,empresarial,398,305,816140.9,1098577.66,1782.25,1331.22,102,24,66,54,0.573,0.408,0.43,0.095,0.194,0.128,40,empresarial,1.3049,20403.52,27464.44,1.3461,0.3015,0.3166,0.366,11.7068
EMP_00136,empresarial,351,215,535061.12,853042.44,1669.32,1509.21,101,22,59,44,0.103,0.834,0.463,0.126,0.848,0.299,6,empresarial,1.6326,89176.85,142173.74,1.5943,0.2934,0.3504,0.2307,11.2314
EMP_00137,empresarial,336,308,408081.51,606561.75,1135.57,1012.11,76,21,103,48,0.672,0.316,0.426,0.108,0.18,0.201,51,empresarial,1.0909,8001.6,11893.37,1.4864,0.4494,0.2887,0.402,11.5472
EMP_00138,empresarial,239,275,387926.87,424748.96,1595.73,1317.44,113,14,48,33,0.79,0.199,0.72,0.361,0.628,0.347,6,empresarial,0.8691,64654.48,70791.49,1.0949,0.3389,0.5314,0.6237,11.0932
EMP_00139,empresarial,315,258,882498.48,949156.6,2646.49,2002.63,169,25,92,34,0.641,0.325,0.246,0.341,0.848,0.41,91,empresarial,1.2209,9697.79,10430.29,1.0755,0.4,0.6159,0.4093,11.3055
EMP_00140,empresarial,597,253,817447.79,1338925.8,1534.81,1216.1,85,20,185,77,0.528,0.446,0.208,0.464,0.713,0.233,97,empresarial,2.3597,8427.3,13803.36,1.6379,0.4389,0.1759,0.4,11.9253
EMP_00141,empresarial,234,235,152363.03,248371.84,709.16,579.44,97,16,40,46,0.499,0.422,0.451,0.325,0.64,0.135,59,empresarial,0.9957,2582.42,4209.69,1.6301,0.3675,0.4829,0.425,10.9149
EMP_00142,empresarial,366,303,571355.02,755629.19,1533.56,1241.6,83,15,115,51,0.416,0.52,0.603,0.198,0.643,0.38,14,empresarial,1.2079,40811.07,53973.51,1.3225,0.4536,0.2678,0.4057,11.6164
EMP_00143,empresarial,522,197,1423984.87,2074467.38,3322.46,2463.35,82,19,112,104,0.643,0.286,0.563,0.439,0.671,0.069,65,empresarial,2.6497,21907.46,31914.88,1.4568,0.4138,0.1935,0.5483,11.5409
EMP_00144,empresarial,400,156,353551.18,431743.51,819.99,583.27,135,11,95,59,0.688,0.301,0.654,0.351,0.675,0.119,105,empresarial,2.5641,3367.15,4111.84,1.2212,0.385,0.365,0.5643,11.0413
EMP_00145,empresarial,474,279,593485.08,880092.75,1425.79,1280.12,78,21,84,84,0.36,0.583,0.765,0.293,0.303,0.193,68,empresarial,1.6989,8727.72,12942.54,1.4829,0.3544,0.2089,0.4727,11.7924
EMP_00146,empresarial,198,280,292885.08,384992.07,1280.41,1067.61,83,14,65,22,0.542,0.41,0.315,0.55,0.544,0.065,87,empresarial,0.7071,3366.5,4425.2,1.3145,0.4394,0.4899,0.469,10.9231
EMP_00147,empresarial,366,271,606198.54,757747.29,1465.97,1047.91,54,19,100,66,0.473,0.519,0.231,0.232,0.558,0.054,42,empresarial,1.3506,14433.3,18041.6,1.25,0.4536,0.1995,0.312,11.5048
EMP_00148,empresarial,290,267,462736.79,606554.86,1527.8,1401.85,75,16,76,31,0.744,0.193,0.7,0.262,0.682,0.346,31,empresarial,1.0861,14926.99,19566.29,1.3108,0.369,0.3138,0.5687,11.2571
EMP_00149,empresarial,295,227,764882.95,1010154.68,2272.85,1769.88,51,17,104,21,0.655,0.277,0.398,0.318,0.841,0.429,53,empresarial,1.2996,14431.75,19059.52,1.3207,0.4237,0.2305,0.457,11.1119
EMP_00150,empresarial,577,288,989610.91,1625160.16,1459.15,1248.91,111,15,131,53,0.589,0.338,0.424,0.293,0.478,0.298,6,empresarial,2.0035,164935.15,270860.03,1.6422,0.3189,0.2184,0.4353,12.0208
EMP_00151,empresarial,297,242,785885.62,1260628.97,2407.75,1739.39,168,17,100,22,0.341,0.584,0.553,0.499,0.745,0.071,116,empresarial,1.2273,6774.88,10867.49,1.6041,0.4108,0.6229,0.4643,11.1827
EMP_00152,empresarial,371,218,519884.93,596997.61,1340.21,1211.37,85,26,113,75,0.369,0.622,0.529,0.206,0.641,0.147,59,empresarial,1.7018,8811.61,10118.6,1.1483,0.5067,0.2992,0.368,11.3007
EMP_00153,empresarial,141,228,168261.78,202551.65,1215.54,849.67,52,24,49,30,0.491,0.438,0.915,0.615,0.494,0.375,78,empresarial,0.6184,2157.2,2596.82,1.2038,0.5603,0.539,0.6737,10.3781
EMP_00154,empresarial,629,356,744173.24,906095.95,1063.1,966.78,118,19,215,111,0.617,0.307,0.563,0.294,0.615,0.325,43,empresarial,1.7669,17306.35,21072.0,1.2176,0.5183,0.2178,0.4913,12.3191
EMP_00155,empresarial,463,150,326295.18,335312.84,656.43,560.93,76,18,166,39,0.786,0.159,0.199,0.612,0.765,0.475,13,empresarial,3.0867,25099.63,25793.3,1.0276,0.4428,0.203,0.5323,11.1484
EMP_00156,empresarial,320,272,500943.23,686334.3,1581.02,1161.32,129,21,60,63,0.88,0.105,0.858,0.094,0.592,0.493,93,empresarial,1.1765,5386.49,7379.94,1.3701,0.3844,0.4688,0.6107,11.3741
EMP_00157,empresarial,285,153,950917.22,1272875.42,3336.51,2413.69,88,23,91,50,0.393,0.575,0.686,0.489,0.656,0.625,25,empresarial,1.8627,38036.69,50915.02,1.3386,0.4947,0.3895,0.5227,10.683
EMP_00158,empresarial,416,239,640794.58,706308.01,1706.94,1503.65,79,15,133,48,0.816,0.177,0.48,0.499,0.773,0.172,64,empresarial,1.7406,10012.42,11036.06,1.1022,0.4351,0.226,0.5983,11.5072
EMP_00159,empresarial,520,221,1078528.07,1804977.96,1878.89,1295.65,90,18,150,73,0.559,0.441,0.605,0.288,0.473,0.277,67,empresarial,2.3529,16097.43,26939.97,1.6736,0.4288,0.2077,0.484,11.652
EMP_00160,empresarial,633,130,851441.52,1296275.67,1183.85,837.49,115,11,137,103,0.888,0.038,0.388,0.102,0.604,0.141,57,empresarial,4.8692,14937.57,22741.68,1.5224,0.3791,0.1991,0.4593,11.318
EMP_00161,empresarial,457,266,479654.52,547207.75,1270.77,1069.33,89,22,161,34,0.458,0.464,0.618,0.28,0.691,0.17,34,empresarial,1.718,14107.49,16094.35,1.1408,0.4267,0.2429,0.452,11.7082
EMP_00162,empresarial,338,224,619149.04,919757.48,2129.3,1487.46,82,26,68,47,0.121,0.805,0.265,0.482,0.321,0.262,51,empresarial,1.5089,12140.18,18034.46,1.4855,0.3402,0.3195,0.2893,11.2347
EMP_00163,empresarial,485,130,1868483.3,2325921.96,3273.62,2651.3,90,18,126,84,0.458,0.522,0.416,0.25,0.379,0.196,29,empresarial,3.7308,64430.46,80204.21,1.2448,0.433,0.2227,0.3747,11.0517
EMP_00164,empresarial,449,291,1044235.69,1501276.15,2630.52,2151.17,62,9,119,43,0.674,0.276,0.345,0.153,0.69,0.141,77,empresarial,1.543,13561.5,19497.09,1.4377,0.3608,0.1581,0.3907,11.7804
EMP_00165,empresarial,338,324,724304.02,963703.88,1974.76,1351.31,105,20,65,45,0.197,0.763,0.551,0.31,0.406,0.341,70,empresarial,1.0432,10347.2,13767.2,1.3305,0.3254,0.3698,0.3527,11.6038
EMP_00166,empresarial,444,327,630122.31,700473.07,1429.05,1101.11,49,14,135,64,0.804,0.156,0.487,0.531,0.77,0.132,54,empresarial,1.3578,11668.93,12971.72,1.1116,0.4482,0.1419,0.6073,11.8858
EMP_00167,empresarial,440,265,681815.15,902489.55,1537.76,1056.21,83,15,78,76,0.47,0.496,0.177,0.074,0.724,0.382,40,empresarial,1.6604,17045.38,22562.24,1.3237,0.35,0.2227,0.2403,11.6665
EMP_00168,empresarial,320,248,282062.34,466732.37,1026.11,935.87,115,21,96,66,0.717,0.208,0.534,0.191,0.317,0.379,112,empresarial,1.2903,2518.41,4167.25,1.6547,0.5062,0.425,0.4807,11.2818
EMP_00169,empresarial,262,318,174629.35,264348.0,766.45,560.79,103,19,86,49,0.515,0.422,0.175,0.381,0.314,0.288,20,empresarial,0.8239,8731.47,13217.4,1.5138,0.5153,0.4656,0.357,11.3304
EMP_00170,empresarial,425,338,383270.86,549435.75,877.21,741.71,110,16,98,67,0.745,0.187,0.599,0.158,0.764,0.225,13,empresarial,1.2574,29482.37,42264.29,1.4335,0.3882,0.2965,0.5007,11.8751
EMP_00171,empresarial,208,307,285901.64,450789.05,1437.87,1210.26,93,15,63,32,0.653,0.344,0.581,0.335,0.289,0.091,53,empresarial,0.6775,5394.37,8505.45,1.5767,0.4567,0.5192,0.523,11.0644
EMP_00172,empresarial,188,193,259247.43,406229.3,1245.59,1077.85,125,19,36,29,0.481,0.486,0.277,0.78,0.812,0.253,48,empresarial,0.9741,5400.99,8463.11,1.567,0.3457,0.766,0.5127,10.4992
EMP_00173,empresarial,374,256,332373.93,533863.85,759.63,577.68,119,16,123,55,0.489,0.463,0.159,0.78,0.598,0.339,85,empresarial,1.4609,3910.28,6280.75,1.6062,0.4759,0.361,0.476,11.4694
EMP_00174,empresarial,420,269,647663.56,707149.82,1386.2,1003.96,107,14,147,33,0.783,0.164,0.583,0.433,0.509,0.137,72,empresarial,1.5613,8995.33,9821.53,1.0918,0.4286,0.2881,0.5997,11.635
EMP_00175,empresarial,373,145,443910.15,490714.88,1231.83,994.48,119,17,71,63,0.532,0.396,0.652,0.317,0.359,0.363,56,empresarial,2.5724,7926.97,8762.77,1.1054,0.3592,0.3646,0.5003,10.8983
EMP_00176,empresarial,389,271,332552.4,514548.44,860.41,728.46,115,19,116,66,0.502,0.485,0.302,0.615,0.449,0.504,69,empresarial,1.4354,4819.6,7457.22,1.5473,0.4679,0.3445,0.473,11.5657
EMP_00177,empresarial,118,365,124652.6,209033.17,1205.35,1038.13,84,17,31,17,0.528,0.465,0.05,0.315,0.31,0.427,68,empresarial,0.3233,1833.13,3074.02,1.6769,0.4068,0.8559,0.2977,10.6706
EMP_00178,empresarial,417,280,549280.57,764202.31,1230.53,851.21,60,12,111,80,0.305,0.624,0.563,0.374,0.693,0.72,112,empresarial,1.4893,4904.29,6823.23,1.3913,0.458,0.1727,0.414,11.6679
EMP_00179,empresarial,577,326,615211.08,1019045.23,1086.82,935.36,106,22,174,95,0.29,0.669,0.227,0.025,0.88,0.233,62,empresarial,1.7699,9922.76,16436.21,1.6564,0.4662,0.2218,0.1807,12.1447
EMP_00180,empresarial,460,255,1078903.28,1572455.75,2078.08,1469.17,109,8,119,56,0.852,0.105,0.157,0.61,0.473,0.305,37,empresarial,1.8039,29159.55,42498.8,1.4575,0.3804,0.2543,0.5397,11.6725
EMP_00181,empresarial,454,241,303206.38,326344.22,633.2,510.31,123,16,127,33,0.289,0.64,0.354,0.205,0.393,0.237,60,empresarial,1.8838,5053.44,5439.07,1.0763,0.3524,0.3062,0.2827,11.6029
EMP_00182,empresarial,362,266,195117.94,318301.16,611.53,497.36,71,16,75,28,0.584,0.356,0.392,0.604,0.374,0.108,6,empresarial,1.3609,32519.66,53050.19,1.6313,0.2845,0.2403,0.5267,11.4752
EMP_00183,empresarial,367,200,500904.85,788364.24,1410.05,1001.83,71,19,87,44,0.832,0.11,0.119,0.161,0.394,0.197,54,empresarial,1.835,9276.02,14599.34,1.5739,0.3569,0.2452,0.3707,11.2037
EMP_00184,empresarial,309,192,481889.9,661952.73,1466.12,1336.16,107,20,103,42,0.309,0.676,0.701,0.247,0.409,0.038,85,empresarial,1.6094,5669.29,7787.68,1.3737,0.4693,0.411,0.419,10.9909
EMP_00185,empresarial,384,315,723325.03,1092928.49,1668.65,1390.19,93,23,70,36,0.669,0.281,0.44,0.2,0.544,0.446,71,empresarial,1.219,10187.68,15393.36,1.511,0.276,0.3021,0.4363,11.7032
EMP_00186,empresarial,203,320,215697.97,270059.37,1122.86,823.88,46,15,57,20,0.548,0.416,0.305,0.15,0.368,0.186,63,empresarial,0.6344,3423.78,4286.66,1.252,0.3793,0.3005,0.3343,11.0815
EMP_00187,empresarial,579,190,588306.39,839169.05,957.64,662.89,105,20,114,59,0.469,0.482,0.482,0.307,0.81,0.305,73,empresarial,3.0474,8058.99,11495.47,1.4264,0.2988,0.2159,0.4193,11.6083
EMP_00188,empresarial,228,298,282452.47,365137.04,1403.78,1215.68,47,19,75,41,0.508,0.446,0.541,0.582,0.601,0.134,85,empresarial,0.7651,3322.97,4295.73,1.2927,0.5088,0.2895,0.5437,11.1265
EMP_00189,empresarial,460,240,616476.87,843283.6,1169.74,1031.61,70,11,127,82,0.286,0.712,0.114,0.064,0.329,0.299,93,empresarial,1.9167,6628.78,9067.57,1.3679,0.4543,0.1761,0.1547,11.6119
EMP_00190,empresarial,548,264,1520315.04,2189443.68,2701.2,1895.57,130,26,132,68,0.285,0.687,0.352,0.279,0.754,0.269,67,empresarial,2.0758,22691.27,32678.26,1.4401,0.365,0.2847,0.3053,11.8822
EMP_00191,empresarial,459,270,618577.78,652942.15,1228.84,911.53,142,12,96,43,0.348,0.615,0.503,0.42,0.511,0.339,46,empresarial,1.7,13447.34,14194.39,1.0556,0.3028,0.3355,0.4237,11.7275
EMP_00192,empresarial,766,300,1015614.27,1100291.58,1377.0,1148.65,63,20,189,66,0.326,0.634,0.501,0.307,0.658,0.123,6,empresarial,2.5533,169269.04,183381.93,1.0834,0.3329,0.1084,0.378,12.345
EMP_00193,empresarial,122,250,562926.33,604803.67,3982.54,3108.59,86,20,43,10,0.545,0.447,0.32,0.292,0.374,0.084,81,empresarial,0.488,6949.71,7466.71,1.0744,0.4344,0.8689,0.3857,10.3255
EMP_00194,empresarial,269,323,376686.8,532127.91,1297.51,988.97,96,19,70,34,0.151,0.777,0.52,0.438,0.435,0.403,69,empresarial,0.8328,5459.23,7712.0,1.4127,0.3866,0.4275,0.3697,11.3724
EMP_00195,empresarial,545,262,848481.61,1096678.69,1778.61,1390.64,141,16,138,42,0.497,0.476,0.744,0.177,0.741,0.108,59,empresarial,2.0802,14381.04,18587.77,1.2925,0.3303,0.2881,0.4727,11.8691
EMP_00196,empresarial,184,279,346032.92,467158.22,1847.24,1480.14,82,21,57,21,0.671,0.29,0.611,0.088,0.598,0.307,36,empresarial,0.6595,9612.03,12976.62,1.35,0.4239,0.5598,0.4567,10.8462
EMP_00197,empresarial,231,199,405901.69,548042.68,1914.46,1386.68,83,12,54,47,0.509,0.438,0.481,0.599,0.281,0.446,81,empresarial,1.1608,5011.13,6765.96,1.3502,0.4372,0.4113,0.5297,10.7357
EMP_00198,empresarial,406,364,723079.1,756854.57,1590.15,1229.4,135,18,100,57,0.258,0.684,0.471,0.467,0.662,0.488,48,empresarial,1.1154,15064.15,15767.8,1.0467,0.3867,0.3768,0.3987,11.9035
EMP_00199,empresarial,336,271,565511.26,873940.45,1527.54,1064.33,85,16,76,62,0.906,0.064,0.325,0.065,0.531,0.301,54,empresarial,1.2399,10472.43,16184.08,1.5454,0.4107,0.3006,0.432,11.4192
EMP_00200,empresarial,396,284,580467.04,860515.73,1468.71,1000.86,114,15,75,35,0.724,0.266,0.775,0.134,0.808,0.162,53,empresarial,1.3944,10952.21,16236.15,1.4825,0.2778,0.3258,0.5443,11.6304
EMP_00201,empresarial,348,157,357291.12,526652.36,1105.53,1010.51,57,20,105,37,0.358,0.625,0.604,0.303,0.708,0.478,67,empresarial,2.2166,5332.7,7860.48,1.474,0.408,0.2213,0.4217,10.9085
EMP_00202,empresarial,361,200,656794.74,684777.88,1614.4,1119.03,91,22,121,73,0.385,0.602,0.244,0.334,0.702,0.206,24,empresarial,1.805,27366.45,28532.41,1.0426,0.5374,0.313,0.321,11.1872
EMP_00203,empresarial,241,313,895964.01,1299267.83,3301.17,2279.24,52,17,82,30,0.212,0.768,0.553,0.081,0.449,0.03,70,empresarial,0.77,12799.49,18560.97,1.4501,0.4647,0.2863,0.282,11.231
EMP_00204,empresarial,357,261,837441.06,1130798.45,2341.36,2092.22,68,21,120,57,0.645,0.307,0.496,0.585,0.762,0.335,36,empresarial,1.3678,23262.25,31411.07,1.3503,0.4958,0.2493,0.5753,11.4423
EMP_00205,empresarial,277,140,477810.01,727214.72,1599.82,1462.63,117,18,69,57,0.787,0.17,0.699,0.116,0.238,0.344,36,empresarial,1.9786,13272.5,20200.41,1.522,0.4549,0.4874,0.534,10.5657
EMP_00206,empresarial,293,302,545391.55,591169.09,2017.17,1780.53,94,14,64,43,0.597,0.39,0.46,0.077,0.764,0.518,79,empresarial,0.9702,6903.69,7483.15,1.0839,0.3652,0.3686,0.378,11.3906
EMP_00207,empresarial,457,215,422388.19,639000.54,977.45,697.4,87,17,131,52,0.514,0.431,0.186,0.208,0.863,0.12,28,empresarial,2.1256,15085.29,22821.45,1.5128,0.4004,0.2276,0.3027,11.4953
EMP_00208,empresarial,180,323,263509.33,436032.63,1262.17,1052.0,76,17,63,26,0.241,0.754,0.358,0.261,0.88,0.262,79,empresarial,0.5573,3335.56,5519.4,1.6547,0.4944,0.5167,0.2867,10.9706
EMP_00209,empresarial,100,240,227499.03,359824.08,2096.65,1776.41,89,15,31,8,0.787,0.14,0.451,0.497,0.667,0.587,58,empresarial,0.4167,3922.4,6203.86,1.5817,0.39,1.04,0.5783,10.0859
EMP_00210,empresarial,443,256,985496.07,1586799.03,2629.66,2275.18,103,20,115,38,0.693,0.262,0.401,0.476,0.377,0.083,10,empresarial,1.7305,98549.61,158679.9,1.6102,0.3454,0.2777,0.5233,11.6388
EMP_00211,empresarial,357,310,358124.64,383203.61,1018.65,720.28,121,19,106,25,0.507,0.446,0.58,0.522,0.818,0.201,92,empresarial,1.1516,3892.66,4165.26,1.07,0.3669,0.3922,0.5363,11.6143
EMP_00212,empresarial,548,196,606167.68,830185.85,1149.28,889.29,30,12,172,106,0.193,0.784,0.347,0.303,0.754,0.361,63,empresarial,2.7959,9621.71,13177.55,1.3696,0.5073,0.0766,0.281,11.5844
EMP_00213,empresarial,233,190,740703.07,876101.54,3519.86,2626.74,73,11,80,38,0.175,0.784,0.473,0.334,0.872,0.457,66,empresarial,1.2263,11222.77,13274.27,1.1828,0.5064,0.3605,0.3273,10.6981
EMP_00214,empresarial,315,234,544145.53,750730.28,1466.2,1227.33,99,20,98,35,0.779,0.187,0.51,0.339,0.816,0.28,82,empresarial,1.3462,6635.92,9155.25,1.3796,0.4222,0.3778,0.5427,11.2079
EMP_00215,empresarial,342,290,899935.87,1337616.01,3028.47,2309.1,92,15,84,35,0.609,0.315,0.258,0.278,0.313,0.3,95,empresarial,1.1793,9473.01,14080.17,1.4863,0.348,0.3129,0.3817,11.5047
EMP_00216,empresarial,253,172,362602.91,548583.39,1535.91,1231.98,105,19,54,42,0.492,0.502,0.275,0.172,0.608,0.28,60,empresarial,1.4709,6043.38,9143.06,1.5129,0.3794,0.4901,0.313,10.6809
EMP_00217,empresarial,221,153,388411.35,650376.68,1561.49,1296.58,102,21,57,44,0.544,0.419,0.356,0.034,0.579,0.578,72,empresarial,1.4444,5394.6,9033.01,1.6745,0.457,0.5566,0.3113,10.4286
EMP_00218,empresarial,453,290,486788.98,804191.69,1238.55,1099.58,87,13,102,51,0.361,0.576,0.213,0.619,0.82,0.297,65,empresarial,1.5621,7489.06,12372.18,1.652,0.3377,0.2208,0.3977,11.7858
EMP_00219,empresarial,172,212,343777.81,406730.9,2091.99,1884.92,81,12,60,20,0.443,0.513,0.578,0.143,0.607,0.464,46,empresarial,0.8113,7473.43,8841.98,1.1831,0.4651,0.5407,0.388,10.5041
EMP_00220,empresarial,205,223,535231.99,869380.58,2490.57,2108.09,89,25,54,39,0.261,0.694,0.727,0.34,0.59,0.277,12,empresarial,0.9193,44602.67,72448.38,1.6243,0.4537,0.5561,0.4427,10.7302
EMP_00221,empresarial,311,143,266887.08,427939.94,911.69,654.17,125,19,79,61,0.559,0.368,0.3,0.313,0.403,0.327,61,empresarial,2.1748,4375.2,7015.41,1.6034,0.4502,0.463,0.3907,10.7027
EMP_00222,empresarial,474,208,556712.62,833659.27,1214.36,1084.84,76,16,109,94,0.619,0.351,0.745,0.317,0.824,0.094,92,empresarial,2.2788,6051.22,9061.51,1.4975,0.4283,0.1941,0.5603,11.4988
EMP_00223,empresarial,260,245,547377.55,651408.86,2067.99,1507.74,93,14,75,29,0.252,0.748,0.637,0.229,0.18,0.291,71,empresarial,1.0612,7709.54,9174.77,1.1901,0.4,0.4115,0.3727,11.062
EMP_00224,empresarial,246,296,381512.39,436543.66,1333.54,923.83,100,16,65,21,0.08,0.846,0.505,0.394,0.61,0.489,26,empresarial,0.8311,14673.55,16790.14,1.1442,0.3496,0.4715,0.3263,11.1957
EMP_00225,empresarial,303,203,393108.89,513990.21,1144.56,898.42,136,13,56,40,0.613,0.384,0.284,0.612,0.385,0.163,85,empresarial,1.4926,4624.81,6046.94,1.3075,0.3168,0.4917,0.503,11.027
EMP_00226,empresarial,381,336,705274.13,737560.25,2151.69,1816.7,87,22,127,42,0.536,0.4,0.468,0.433,0.563,0.58,47,empresarial,1.1339,15005.83,15692.77,1.0458,0.4436,0.2861,0.479,11.7599
EMP_00227,empresarial,284,207,651551.16,786673.03,2238.25,1602.25,120,15,66,55,0.455,0.534,0.516,0.452,0.429,0.337,6,empresarial,1.372,108591.86,131112.17,1.2074,0.4261,0.4754,0.4743,10.9817
EMP_00228,empresarial,499,207,613833.0,655839.97,1165.79,876.5,127,22,123,37,0.662,0.336,0.247,0.094,0.357,0.197,82,empresarial,2.4106,7485.77,7998.05,1.0684,0.3206,0.2986,0.3343,11.5453
EMP_00229,empresarial,508,330,732996.05,1001400.86,1539.47,1076.42,93,16,102,81,0.636,0.336,0.586,0.659,0.5,0.353,29,empresarial,1.5394,25275.73,34531.06,1.3662,0.3602,0.2146,0.627,12.0296
EMP_00230,empresarial,311,257,241235.07,344223.43,847.63,702.15,90,14,84,61,0.411,0.52,0.211,0.387,0.664,0.307,103,empresarial,1.2101,2342.09,3341.98,1.4269,0.4662,0.3344,0.3363,11.2889
EMP_00231,empresarial,678,215,678489.97,741902.69,966.71,821.68,86,16,204,140,0.416,0.581,0.203,0.508,0.647,0.076,86,empresarial,3.1535,7889.42,8626.78,1.0935,0.5074,0.1504,0.3757,11.8898
EMP_00232,empresarial,338,236,486072.23,776157.96,1483.49,1193.8,88,8,114,54,0.56,0.419,0.145,0.28,0.548,0.091,49,empresarial,1.4322,9919.84,15839.96,1.5968,0.497,0.284,0.3283,11.2869
EMP_00233,empresarial,501,319,819065.25,887774.79,1426.8,1122.41,117,18,85,102,0.651,0.327,0.719,0.78,0.493,0.165,67,empresarial,1.5705,12224.85,13250.37,1.0839,0.3733,0.2695,0.7167,11.9818
EMP_00234,empresarial,377,326,310844.38,398346.68,938.15,828.81,101,17,134,30,0.571,0.421,0.228,0.408,0.739,0.068,120,empresarial,1.1564,2590.37,3319.56,1.2815,0.435,0.313,0.4023,11.7192
EMP_00235,empresarial,374,200,325452.42,439571.62,1042.41,813.71,101,21,112,45,0.306,0.687,0.133,0.176,0.523,0.245,82,empresarial,1.87,3968.93,5360.63,1.3506,0.4198,0.3262,0.205,11.2226
EMP_00236,empresarial,154,243,158585.06,222685.22,900.26,707.63,66,10,33,11,0.217,0.71,0.214,0.114,0.762,0.227,61,empresarial,0.6337,2599.76,3650.58,1.4042,0.2857,0.4935,0.1817,10.53
EMP_00237,empresarial,197,250,383709.58,472196.68,1704.67,1395.37,70,23,40,41,0.61,0.334,0.664,0.056,0.464,0.169,133,empresarial,0.788,2885.03,3550.35,1.2306,0.4112,0.4721,0.4433,10.8047
EMP_00238,empresarial,290,191,173346.53,258396.48,616.21,523.12,151,21,64,57,0.501,0.474,0.359,0.447,0.714,0.273,58,empresarial,1.5183,2988.73,4455.11,1.4906,0.4172,0.5931,0.4357,10.9222
